"order_id","subscriber_id","order_date","tier","region","referral_source","amount","churn_flag"
9086,1426,2026-03-14,"Signature","Atlantic","Social",23.8,0
9087,3562,2026-03-22,"Signature","Ontario","Search",24.75,0
9088,3056,2026-05-28,"Signature","Atlantic","Organic",20.32,0
9089,290,2026-01-14,"Standard","Atlantic","Search",20.85,0
9090,2451,2026-01-27,"Standard","Ontario","Organic",13.98,0
9091,3071,2026-03-08,"Discovery","Ontario","Organic",37.2,0
9092,2441,2026-03-03,"Standard","Atlantic","Social",17.98,0
9093,1568,2026-02-28,"Standard","Atlantic","Referral",18.54,0
9094,1990,2026-04-18,"Standard","Ontario","Retail_partner",15.37,1
9095,1321,2026-04-29,"Discovery","Atlantic","Search",34.87,0
9096,3871,2026-04-01,"Standard","Atlantic","Organic",17.77,0
9097,377,2026-02-14,"Discovery","Atlantic","Organic",26.83,0
9098,3232,2026-03-21,"Signature","Atlantic","Organic",24.98,0
9099,3725,2026-06-01,"Standard","Atlantic","Organic",11.53,0
9100,2520,2026-06-01,"Discovery","Atlantic","Referral",33.49,0
9101,2756,2026-01-28,"Signature","Atlantic","Social",19.29,0
9102,850,2026-06-27,"Signature","Ontario","Organic",19.35,1
9103,3982,2026-06-22,"Signature","Atlantic","Organic",24.56,0
9104,1887,2026-06-18,"Signature","Atlantic","Referral",18.67,0
9105,1355,2026-01-18,"Standard","Atlantic","Social",17.89,1
9106,1886,2026-04-28,"Signature","Atlantic","Organic",22.44,0
9107,415,2026-04-13,"Standard","Atlantic","Organic",14.56,1
9108,3296,2026-04-25,"Standard","Ontario","Social",18.2,1
9109,3473,2026-01-15,"Signature","Atlantic","Social",25.56,0
9110,3367,2026-04-11,"Standard","Atlantic","Organic",17.41,1
9111,614,2026-01-03,"Standard","Atlantic","Search",12.65,1
9112,2842,2026-04-12,"Standard","Atlantic","Search",12.74,0
9113,2807,2026-04-04,"Standard","Atlantic","Social",15.27,0
9114,2086,2026-01-04,"Standard","Atlantic","Referral",15.64,0
9115,508,2026-04-05,"Standard","Atlantic","Search",14.32,0
9116,3490,2026-06-29,"Standard","Ontario","Social",14.76,1
9117,37,2026-02-09,"Discovery","Ontario","Social",32.58,0
9118,2509,2026-04-19,"Standard","Atlantic","Organic",19.44,1
9119,1162,2026-04-24,"Standard","Atlantic","Organic",15.61,0
9120,3056,2026-04-01,"Signature","Atlantic","Search",20.04,0
9121,493,2026-03-31,"Standard","Atlantic","Organic",14.83,0
9122,3898,2026-06-14,"Discovery","Atlantic","Search",27.55,1
9123,573,2026-02-11,"Standard","Atlantic","Organic",14.41,0
9124,84,2026-06-22,"Standard","Atlantic","Organic",14.01,0
9125,411,2026-05-15,"Standard","Atlantic","Search",15.41,0
9126,829,2026-01-07,"Standard","Atlantic","Social",11.27,1
9127,539,2026-01-28,"Signature","Atlantic","Retail_partner",22.43,0
9128,3569,2026-03-30,"Standard","Atlantic","Retail_partner",15.14,0
9129,3894,2026-03-05,"Standard","Atlantic","Social",14.59,1
9130,2512,2026-05-20,"Signature","Atlantic","Social",25.22,1
9131,816,2026-02-28,"Standard","Atlantic","Search",17.43,0
9132,2771,2026-01-24,"Signature","Atlantic","Organic",25.26,0
9133,3798,2026-04-18,"Standard","Atlantic","Referral",12.59,0
9134,344,2026-03-11,"Standard","Ontario","Referral",15.56,0
9135,706,2026-04-12,"Signature","Atlantic","Organic",23.14,0
9136,2359,2026-04-21,"Signature","Atlantic","Search",24.32,1
9137,2732,2026-04-06,"Standard","Ontario","Search",21.86,0
9138,3220,2026-04-18,"Standard","Atlantic","Organic",19.46,1
9139,3136,2026-01-01,"Standard","Atlantic","Search",17.17,0
9140,1978,2026-03-07,"Discovery","Atlantic","Search",33.65,0
9141,2119,2026-01-08,"Signature","Atlantic","Search",20.74,0
9142,3852,2026-02-18,"Standard","Atlantic","Search",17.54,0
9143,3917,2026-02-14,"Standard","Atlantic","Search",14.99,0
9144,777,2026-03-05,"Standard","Atlantic","Social",12.7,0
9145,933,2026-06-27,"Signature","Atlantic","Social",21.95,0
9146,507,2026-06-30,"Standard","Ontario","Social",18.17,1
9147,1170,2026-04-06,"Standard","Atlantic","Social",15.21,0
9148,3572,2026-01-31,"Standard","Atlantic","Social",17.72,1
9149,1878,2026-02-16,"Standard","Atlantic","Referral",16.4,0
9150,1586,2026-05-09,"Signature","Ontario","Social",25.19,0
9151,798,2026-01-04,"Signature","Atlantic","Social",21.43,0
9152,2470,2026-03-05,"Discovery","Ontario","Organic",32.47,1
9153,2917,2026-01-26,"Signature","Atlantic","Organic",22.49,0
9154,2746,2026-04-30,"Standard","Atlantic","Search",10.84,1
9155,2216,2026-01-19,"Signature","Atlantic","Referral",25.4,0
9156,2465,2026-05-24,"Standard","Ontario","Search",15.08,1
9157,2260,2026-05-05,"Signature","Atlantic","Referral",28.44,0
9158,2825,2026-02-10,"Signature","Atlantic","Referral",27.89,1
9159,2406,2026-02-16,"Signature","Atlantic","Organic",27.28,0
9160,801,2026-03-13,"Standard","Atlantic","Social",14.18,0
9161,2846,2026-02-09,"Signature","Atlantic","Organic",21.9,0
9162,196,2026-02-04,"Standard","Atlantic","Social",19.06,0
9163,2762,2026-03-06,"Signature","Atlantic","Organic",30.02,0
9164,840,2026-04-20,"Standard","Atlantic","Social",10.44,0
9165,2519,2026-04-28,"Signature","Atlantic","Search",20.94,0
9166,1541,2026-02-18,"Discovery","Atlantic","Referral",30.8,0
9167,1561,2026-01-24,"Standard","Atlantic","Referral",14.42,1
9168,2638,2026-05-01,"Standard","Atlantic","Organic",13.01,0
9169,1587,2026-05-10,"Discovery","Ontario","Referral",31.83,0
9170,574,2026-04-12,"Signature","Atlantic","Organic",17.61,0
9171,3398,2026-02-01,"Signature","Atlantic","Social",22.5,0
9172,2323,2026-05-27,"Standard","Atlantic","Referral",13.51,0
9173,359,2026-05-08,"Discovery","Atlantic","Search",32.33,0
9174,1833,2026-03-25,"Signature","Atlantic","Social",28.34,0
9175,3661,2026-05-15,"Standard","Atlantic","Search",15.73,0
9176,3366,2026-04-09,"Standard","Atlantic","Organic",15.66,0
9177,2549,2026-05-17,"Signature","Atlantic","Social",20.23,0
9178,903,2026-03-09,"Standard","Atlantic","Retail_partner",16.97,0
9179,2248,2026-01-01,"Discovery","Ontario","Organic",29.91,1
9180,48,2026-01-05,"Signature","Atlantic","Social",18.89,0
9181,1914,2026-04-02,"Standard","Atlantic","Referral",18.68,0
9182,573,2026-01-20,"Discovery","Atlantic","Search",30.21,0
9183,1012,2026-03-10,"Standard","Atlantic","Search",13.67,0
9184,716,2026-01-12,"Standard","Ontario","Organic",17.52,0
9185,1701,2026-02-15,"Signature","Atlantic","Retail_partner",20.59,0
9186,3330,2026-02-17,"Signature","Atlantic","Social",24.74,0
9187,2250,2026-01-13,"Standard","Atlantic","Social",12.35,0
9188,2781,2026-03-17,"Standard","Ontario","Search",21.9,0
9189,807,2026-03-18,"Standard","Atlantic","Search",16.51,0
9190,3199,2026-03-18,"Standard","Ontario","Referral",14.68,1
9191,242,2026-01-21,"Standard","Atlantic","Organic",14.54,0
9192,1281,2026-04-05,"Standard","Ontario","Social",14.47,0
9193,2720,2026-02-15,"Discovery","Atlantic","Organic",31.25,0
9194,2649,2026-05-21,"Standard","Atlantic","Retail_partner",19.09,0
9195,938,2026-04-20,"Standard","Atlantic","Social",12.92,0
9196,2988,2026-03-08,"Signature","Atlantic","Organic",20.1,0
9197,2794,2026-05-28,"Standard","Atlantic","Organic",14.76,0
9198,2963,2026-01-25,"Discovery","Atlantic","Organic",34.88,1
9199,837,2026-06-14,"Signature","Atlantic","Organic",23.14,0
9200,3761,2026-03-19,"Standard","Ontario","Organic",17.83,0
9201,3611,2026-06-19,"Standard","Atlantic","Organic",16.4,0
9202,1798,2026-03-02,"Signature","Ontario","Organic",23.22,1
9203,2761,2026-01-16,"Standard","Atlantic","Organic",15.03,0
9204,6,2026-02-06,"Signature","Atlantic","Social",23.83,0
9205,2755,2026-02-17,"Discovery","Atlantic","Retail_partner",32.89,0
9206,2579,2026-02-17,"Standard","Atlantic","Retail_partner",16.98,0
9207,3202,2026-01-02,"Signature","Atlantic","Organic",27.48,0
9208,2769,2026-03-06,"Standard","Atlantic","Social",13.39,0
9209,682,2026-05-06,"Standard","Atlantic","Social",12.92,1
9210,535,2026-04-29,"Standard","Atlantic","Search",10.39,0
9211,122,2026-04-12,"Standard","Atlantic","Referral",17.68,0
9212,488,2026-06-03,"Standard","Atlantic","Retail_partner",12.01,0
9213,1607,2026-06-22,"Standard","Atlantic","Organic",12.96,1
9214,1803,2026-05-08,"Signature","Atlantic","Search",21.75,1
9215,1758,2026-06-02,"Standard","Atlantic","Organic",17.12,0
9216,1101,2026-03-12,"Standard","Atlantic","Referral",13.77,0
9217,476,2026-01-02,"Signature","Atlantic","Organic",25.54,0
9218,1052,2026-04-10,"Standard","Atlantic","Retail_partner",14.81,1
9219,3758,2026-04-22,"Discovery","Atlantic","Retail_partner",30.92,0
9220,291,2026-06-29,"Standard","Atlantic","Social",13.14,0
9221,2871,2026-03-20,"Standard","Atlantic","Search",19.24,0
9222,899,2026-04-13,"Standard","Atlantic","Search",12.68,1
9223,3400,2026-06-05,"Discovery","Atlantic","Search",32.58,0
9224,2773,2026-06-26,"Standard","Atlantic","Retail_partner",12.73,0
9225,2006,2026-02-08,"Discovery","Atlantic","Social",29.62,0
9226,2626,2026-01-21,"Discovery","Ontario","Organic",38.06,0
9227,3471,2026-05-30,"Standard","Atlantic","Social",12.53,0
9228,2801,2026-05-29,"Standard","Ontario","Referral",17.22,1
9229,2340,2026-05-20,"Signature","Atlantic","Retail_partner",23.64,1
9230,2905,2026-02-02,"Standard","Atlantic","Search",18.53,0
9231,624,2026-03-29,"Standard","Atlantic","Search",16.29,1
9232,3450,2026-02-25,"Signature","Atlantic","Organic",23.37,0
9233,2957,2026-02-04,"Discovery","Atlantic","Search",30.84,0
9234,1885,2026-05-24,"Signature","Atlantic","Retail_partner",22.89,1
9235,1250,2026-05-07,"Discovery","Atlantic","Search",34.07,0
9236,2245,2026-01-18,"Standard","Ontario","Social",16.15,0
9237,226,2026-06-30,"Discovery","Ontario","Retail_partner",32.12,0
9238,1260,2026-02-16,"Standard","Atlantic","Organic",14.62,0
9239,1620,2026-01-05,"Signature","Atlantic","Social",17.79,0
9240,3687,2026-01-29,"Standard","Ontario","Social",13.11,0
9241,3740,2026-06-15,"Standard","Atlantic","Social",14.39,1
9242,656,2026-04-11,"Standard","Atlantic","Referral",19.44,0
9243,2292,2026-05-01,"Signature","Atlantic","Retail_partner",26.6,0
9244,107,2026-06-28,"Standard","Atlantic","Referral",15.21,1
9245,2671,2026-02-25,"Signature","Ontario","Social",28,0
9246,2731,2026-03-27,"Standard","Atlantic","Organic",13.57,0
9247,3992,2026-01-09,"Standard","Atlantic","Search",14.13,1
9248,1415,2026-05-12,"Discovery","Atlantic","Organic",29.87,0
9249,3606,2026-02-07,"Discovery","Atlantic","Retail_partner",28.99,1
9250,3218,2026-02-14,"Standard","Atlantic","Social",13.82,0
9251,2092,2026-06-08,"Standard","Ontario","Search",17.06,0
9252,2646,2026-06-29,"Discovery","Atlantic","Organic",33.22,0
9253,3759,2026-03-01,"Standard","Ontario","Social",14.16,0
9254,1688,2026-05-24,"Standard","Ontario","Referral",14.33,1
9255,2956,2026-02-27,"Standard","Ontario","Social",12.84,0
9256,3326,2026-06-16,"Standard","Atlantic","Search",12.61,0
9257,361,2026-06-10,"Standard","Atlantic","Organic",11.48,0
9258,2686,2026-03-31,"Signature","Ontario","Social",22.26,1
9259,3355,2026-01-26,"Discovery","Atlantic","Organic",32.77,0
9260,1985,2026-05-23,"Standard","Ontario","Search",15.08,0
9261,47,2026-03-02,"Standard","Atlantic","Search",16.07,0
9262,3925,2026-06-15,"Standard","Ontario","Social",14.44,1
9263,877,2026-06-06,"Discovery","Atlantic","Search",30.87,0
9264,2542,2026-01-28,"Standard","Atlantic","Organic",16.43,1
9265,167,2026-04-22,"Standard","Atlantic","Organic",17.3,1
9266,2150,2026-06-09,"Standard","Atlantic","Search",18.8,0
9267,1061,2026-02-27,"Standard","Atlantic","Referral",12.04,0
9268,3269,2026-03-12,"Standard","Atlantic","Social",12.86,0
9269,1216,2026-05-13,"Signature","Atlantic","Social",23.43,0
9270,396,2026-03-16,"Signature","Atlantic","Organic",21.31,0
9271,2522,2026-03-25,"Standard","Atlantic","Retail_partner",14.46,0
9272,2441,2026-04-10,"Discovery","Ontario","Organic",31.21,0
9273,1478,2026-03-15,"Signature","Atlantic","Organic",21.91,0
9274,2973,2026-05-26,"Signature","Atlantic","Search",26.96,0
9275,520,2026-04-11,"Standard","Ontario","Search",14.64,0
9276,115,2026-04-13,"Standard","Atlantic","Search",12.95,1
9277,2,2026-04-27,"Standard","Ontario","Search",16.18,1
9278,3576,2026-06-15,"Standard","Ontario","Search",13.31,0
9279,2226,2026-04-20,"Standard","Atlantic","Social",16.5,1
9280,2513,2026-02-20,"Standard","Atlantic","Organic",11.85,1
9281,3526,2026-04-17,"Standard","Atlantic","Social",15.02,0
9282,2239,2026-03-07,"Standard","Atlantic","Social",14.09,1
9283,931,2026-01-25,"Signature","Atlantic","Organic",24.68,0
9284,2277,2026-01-14,"Standard","Atlantic","Organic",8.82,0
9285,1657,2026-03-15,"Standard","Atlantic","Organic",16.42,1
9286,3338,2026-03-27,"Standard","Atlantic","Organic",13.63,0
9287,1878,2026-03-09,"Discovery","Atlantic","Referral",30.22,0
9288,3518,2026-03-10,"Standard","Atlantic","Organic",13.27,0
9289,1153,2026-01-11,"Signature","Ontario","Organic",23.1,0
9290,3663,2026-06-30,"Standard","Ontario","Referral",11.74,0
9291,495,2026-02-17,"Standard","Ontario","Organic",17.92,1
9292,2392,2026-06-21,"Standard","Atlantic","Organic",18.1,0
9293,1822,2026-03-02,"Standard","Atlantic","Organic",18.7,0
9294,399,2026-03-26,"Discovery","Atlantic","Referral",32.67,0
9295,2683,2026-03-08,"Discovery","Atlantic","Search",29.24,0
9296,695,2026-06-18,"Standard","Atlantic","Organic",18.15,1
9297,1371,2026-01-09,"Standard","Atlantic","Referral",13.93,0
9298,1821,2026-04-02,"Standard","Atlantic","Organic",13.5,0
9299,3341,2026-02-07,"Standard","Atlantic","Organic",17.23,0
9300,1357,2026-06-04,"Standard","Atlantic","Retail_partner",17.58,1
9301,1735,2026-04-19,"Standard","Ontario","Social",15.62,0
9302,672,2026-04-10,"Discovery","Atlantic","Referral",31.96,0
9303,1409,2026-01-15,"Signature","Atlantic","Social",20.42,0
9304,145,2026-01-17,"Standard","Atlantic","Search",14.76,0
9305,98,2026-01-28,"Standard","Atlantic","Organic",12.2,1
9306,3353,2026-06-28,"Signature","Atlantic","Social",21.59,0
9307,2038,2026-06-05,"Signature","Atlantic","Search",22.74,0
9308,1341,2026-05-23,"Standard","Atlantic","Organic",15.42,0
9309,1445,2026-03-28,"Discovery","Atlantic","Organic",27.79,0
9310,686,2026-06-19,"Standard","Atlantic","Referral",19.05,0
9311,2175,2026-04-13,"Standard","Atlantic","Organic",13.6,1
9312,762,2026-05-16,"Signature","Atlantic","Search",20.83,0
9313,3595,2026-06-21,"Signature","Atlantic","Social",26.86,1
9314,1733,2026-06-10,"Standard","Atlantic","Organic",12.76,0
9315,3194,2026-03-14,"Discovery","Atlantic","Social",35,0
9316,1950,2026-05-04,"Standard","Atlantic","Referral",15.37,1
9317,2320,2026-02-16,"Signature","Atlantic","Search",22.17,0
9318,2920,2026-05-19,"Standard","Ontario","Organic",17.15,0
9319,1728,2026-03-24,"Signature","Atlantic","Referral",19.06,0
9320,846,2026-01-23,"Standard","Atlantic","Search",14.8,0
9321,182,2026-06-18,"Standard","Atlantic","Referral",9.87,1
9322,1623,2026-01-25,"Discovery","Ontario","Organic",36.89,0
9323,2463,2026-03-19,"Signature","Atlantic","Organic",24.16,1
9324,303,2026-01-25,"Signature","Atlantic","Referral",18.34,0
9325,2807,2026-06-30,"Signature","Atlantic","Organic",20.09,0
9326,3269,2026-02-05,"Discovery","Atlantic","Organic",29.92,0
9327,1527,2026-04-23,"Signature","Ontario","Organic",20.5,0
9328,2554,2026-01-28,"Standard","Atlantic","Search",16.1,0
9329,749,2026-01-23,"Signature","Atlantic","Referral",24.66,1
9330,1013,2026-03-13,"Signature","Atlantic","Organic",21.8,0
9331,1799,2026-05-13,"Standard","Ontario","Social",13.65,0
9332,484,2026-05-27,"Signature","Atlantic","Social",25.11,1
9333,3695,2026-06-03,"Standard","Atlantic","Organic",14.95,1
9334,3946,2026-01-13,"Standard","Atlantic","Referral",17.52,1
9335,3686,2026-03-27,"Signature","Atlantic","Social",20.59,0
9336,23,2026-05-18,"Standard","Atlantic","Retail_partner",18.27,0
9337,2133,2026-01-19,"Discovery","Atlantic","Organic",28.29,0
9338,3342,2026-02-07,"Signature","Atlantic","Search",20.87,1
9339,3721,2026-04-19,"Discovery","Atlantic","Retail_partner",29.3,0
9340,540,2026-04-17,"Standard","Ontario","Retail_partner",18.67,0
9341,533,2026-04-17,"Standard","Atlantic","Referral",12.93,1
9342,3558,2026-06-22,"Standard","Atlantic","Search",13.65,0
9343,762,2026-03-19,"Signature","Ontario","Organic",23.56,0
9344,1186,2026-03-15,"Signature","Atlantic","Organic",23.07,0
9345,3437,2026-04-28,"Standard","Atlantic","Referral",16.82,0
9346,1553,2026-05-18,"Signature","Atlantic","Referral",26.08,1
9347,1264,2026-06-23,"Standard","Atlantic","Organic",16.26,0
9348,751,2026-05-14,"Standard","Atlantic","Social",11.78,0
9349,3526,2026-05-08,"Standard","Atlantic","Organic",11.87,1
9350,154,2026-05-23,"Standard","Atlantic","Referral",14.35,0
9351,1971,2026-04-05,"Signature","Atlantic","Retail_partner",25.75,0
9352,1573,2026-05-23,"Standard","Atlantic","Retail_partner",17.18,0
9353,3632,2026-04-20,"Signature","Atlantic","Social",21.94,0
9354,74,2026-01-14,"Signature","Atlantic","Social",21.01,0
9355,3637,2026-05-31,"Standard","Atlantic","Organic",16.08,1
9356,2677,2026-03-05,"Signature","Ontario","Organic",21.16,0
9357,421,2026-01-07,"Standard","Ontario","Social",16.06,1
9358,3801,2026-06-01,"Discovery","Ontario","Organic",27.63,0
9359,2204,2026-02-12,"Signature","Atlantic","Social",21.99,0
9360,2557,2026-01-23,"Signature","Atlantic","Retail_partner",23.26,1
9361,227,2026-01-10,"Standard","Atlantic","Organic",13.47,0
9362,3588,2026-06-13,"Standard","Atlantic","Referral",18.01,0
9363,3463,2026-04-15,"Standard","Atlantic","Social",15.97,1
9364,1002,2026-01-17,"Signature","Ontario","Organic",22.85,0
9365,380,2026-03-13,"Standard","Atlantic","Retail_partner",11.38,0
9366,1798,2026-06-27,"Standard","Atlantic","Organic",13.71,1
9367,1810,2026-04-11,"Signature","Ontario","Retail_partner",24.29,0
9368,3304,2026-01-03,"Standard","Atlantic","Organic",12.85,1
9369,3650,2026-03-03,"Standard","Atlantic","Social",13.71,1
9370,53,2026-05-30,"Standard","Atlantic","Search",14.16,0
9371,2127,2026-05-22,"Signature","Atlantic","Retail_partner",23.36,0
9372,2406,2026-05-18,"Signature","Ontario","Social",26.58,0
9373,1128,2026-01-04,"Standard","Ontario","Social",16.25,0
9374,363,2026-05-30,"Discovery","Atlantic","Organic",32.33,0
9375,3457,2026-03-10,"Standard","Atlantic","Referral",18,0
9376,277,2026-03-22,"Standard","Atlantic","Organic",13.24,0
9377,2157,2026-03-18,"Standard","Atlantic","Social",16.51,0
9378,2920,2026-03-20,"Standard","Atlantic","Organic",14.69,0
9379,2846,2026-02-05,"Standard","Atlantic","Social",19.2,0
9380,1054,2026-01-20,"Signature","Ontario","Organic",24.77,0
9381,844,2026-03-16,"Standard","Atlantic","Retail_partner",15.5,0
9382,124,2026-03-10,"Standard","Atlantic","Referral",19.91,1
9383,788,2026-05-16,"Standard","Atlantic","Organic",12.1,0
9384,2221,2026-04-01,"Standard","Atlantic","Organic",15.44,0
9385,143,2026-02-11,"Discovery","Atlantic","Referral",32.83,0
9386,783,2026-04-16,"Signature","Atlantic","Organic",19.85,0
9387,1289,2026-02-07,"Discovery","Atlantic","Search",26.9,0
9388,1469,2026-04-30,"Signature","Atlantic","Organic",25.82,0
9389,3989,2026-01-27,"Signature","Atlantic","Organic",22.14,0
9390,1470,2026-03-28,"Signature","Atlantic","Referral",20.7,0
9391,2052,2026-03-25,"Standard","Ontario","Organic",16.97,1
9392,1084,2026-02-02,"Standard","Atlantic","Organic",16.75,0
9393,3789,2026-03-06,"Standard","Atlantic","Search",14.69,1
9394,719,2026-04-18,"Signature","Atlantic","Social",25.87,0
9395,1022,2026-01-20,"Standard","Atlantic","Search",15.29,0
9396,2596,2026-01-05,"Standard","Atlantic","Referral",18.78,0
9397,1644,2026-04-28,"Discovery","Atlantic","Organic",29.39,0
9398,888,2026-06-21,"Signature","Atlantic","Search",22.65,0
9399,509,2026-06-04,"Standard","Atlantic","Retail_partner",9.18,0
9400,3604,2026-03-16,"Standard","Ontario","Retail_partner",14.46,0
9401,2154,2026-01-21,"Signature","Atlantic","Organic",27.21,0
9402,503,2026-02-13,"Standard","Atlantic","Referral",16.12,1
9403,2077,2026-01-26,"Signature","Atlantic","Organic",24.52,0
9404,1643,2026-01-17,"Discovery","Atlantic","Organic",28.75,0
9405,2647,2026-06-14,"Signature","Atlantic","Search",16.4,0
9406,93,2026-02-13,"Standard","Atlantic","Search",16.87,0
9407,1151,2026-04-30,"Standard","Atlantic","Search",13.54,0
9408,1645,2026-05-03,"Signature","Ontario","Referral",20.86,0
9409,3004,2026-02-21,"Signature","Atlantic","Social",26.01,0
9410,1645,2026-02-23,"Signature","Atlantic","Referral",23.85,0
9411,3684,2026-05-30,"Signature","Atlantic","Social",20.23,0
9412,3014,2026-05-26,"Discovery","Atlantic","Search",30.91,0
9413,1042,2026-05-12,"Signature","Atlantic","Referral",21.64,0
9414,3329,2026-06-03,"Standard","Atlantic","Organic",15.77,0
9415,322,2026-01-09,"Standard","Atlantic","Organic",15.77,0
9416,136,2026-03-02,"Signature","Atlantic","Search",25.53,0
9417,3759,2026-06-15,"Signature","Atlantic","Referral",24.32,0
9418,2517,2026-05-23,"Standard","Atlantic","Referral",13.17,1
9419,2067,2026-03-27,"Standard","Atlantic","Referral",17.98,0
9420,2526,2026-04-06,"Standard","Atlantic","Social",12.58,1
9421,2169,2026-04-24,"Signature","Atlantic","Organic",25.23,0
9422,777,2026-02-03,"Standard","Ontario","Retail_partner",15.97,0
9423,3694,2026-06-11,"Signature","Atlantic","Social",23.84,0
9424,3409,2026-01-31,"Discovery","Atlantic","Search",32.68,0
9425,2377,2026-04-24,"Standard","Atlantic","Social",19.1,0
9426,1228,2026-01-24,"Signature","Atlantic","Referral",21.28,1
9427,969,2026-03-01,"Standard","Atlantic","Referral",16.99,1
9428,2584,2026-01-17,"Discovery","Atlantic","Social",29.68,1
9429,3414,2026-03-17,"Standard","Atlantic","Retail_partner",15.91,1
9430,3212,2026-04-14,"Standard","Ontario","Retail_partner",12.4,0
9431,643,2026-05-13,"Signature","Ontario","Search",25.9,0
9432,2754,2026-04-19,"Standard","Atlantic","Organic",16.88,0
9433,2484,2026-06-14,"Signature","Ontario","Search",23.34,0
9434,2796,2026-01-28,"Standard","Atlantic","Referral",19.85,0
9435,1346,2026-01-16,"Signature","Atlantic","Social",19.81,1
9436,2879,2026-04-16,"Signature","Atlantic","Organic",23.35,0
9437,2277,2026-03-15,"Signature","Atlantic","Retail_partner",20.9,0
9438,890,2026-01-29,"Discovery","Atlantic","Organic",34.11,0
9439,1181,2026-05-09,"Standard","Atlantic","Social",12.62,0
9440,3149,2026-02-16,"Discovery","Ontario","Search",36.71,0
9441,885,2026-06-30,"Signature","Atlantic","Organic",26.71,0
9442,2353,2026-04-03,"Standard","Atlantic","Social",17.56,0
9443,1065,2026-05-09,"Standard","Atlantic","Referral",12.92,0
9444,933,2026-03-14,"Discovery","Atlantic","Retail_partner",32.9,0
9445,1826,2026-03-25,"Standard","Atlantic","Organic",18.66,1
9446,520,2026-04-11,"Standard","Atlantic","Retail_partner",16.13,0
9447,1877,2026-04-29,"Signature","Atlantic","Search",21.45,0
9448,3836,2026-06-30,"Signature","Atlantic","Organic",24.76,0
9449,3879,2026-03-22,"Standard","Atlantic","Organic",13.3,0
9450,1266,2026-03-15,"Standard","Atlantic","Organic",13.45,0
9451,431,2026-03-29,"Signature","Atlantic","Referral",23.65,0
9452,822,2026-05-01,"Discovery","Atlantic","Organic",30.6,0
9453,3306,2026-03-28,"Signature","Atlantic","Social",20.33,0
9454,1662,2026-02-17,"Signature","Atlantic","Search",24.94,1
9455,2670,2026-05-02,"Standard","Atlantic","Social",16.98,0
9456,695,2026-04-28,"Standard","Atlantic","Referral",15.49,0
9457,1347,2026-06-17,"Signature","Ontario","Social",19.35,0
9458,3323,2026-03-21,"Standard","Ontario","Social",14,0
9459,2959,2026-04-30,"Signature","Atlantic","Organic",25.7,1
9460,1909,2026-03-04,"Standard","Atlantic","Organic",12.58,0
9461,1114,2026-01-01,"Discovery","Atlantic","Search",27.8,0
9462,2215,2026-02-01,"Standard","Atlantic","Search",12.27,0
9463,3878,2026-01-21,"Standard","Atlantic","Organic",12.64,0
9464,702,2026-02-08,"Standard","Atlantic","Referral",17.72,0
9465,1760,2026-06-05,"Standard","Atlantic","Retail_partner",14.01,0
9466,897,2026-03-15,"Standard","Atlantic","Social",18.39,0
9467,247,2026-06-21,"Standard","Atlantic","Social",19.84,0
9468,1086,2026-03-25,"Standard","Atlantic","Social",14.75,1
9469,1262,2026-02-05,"Discovery","Atlantic","Search",31.38,0
9470,405,2026-03-01,"Discovery","Atlantic","Retail_partner",32.53,0
9471,1329,2026-02-16,"Standard","Ontario","Retail_partner",17.07,0
9472,1489,2026-06-05,"Signature","Atlantic","Organic",23.72,0
9473,1176,2026-05-04,"Standard","Atlantic","Organic",15.69,0
9474,2279,2026-03-05,"Standard","Ontario","Referral",12.59,0
9475,1759,2026-03-30,"Standard","Atlantic","Retail_partner",13.27,1
9476,2343,2026-04-23,"Standard","Atlantic","Organic",11.87,1
9477,400,2026-05-30,"Standard","Atlantic","Organic",10.65,1
9478,3309,2026-06-28,"Signature","Atlantic","Search",20.37,0
9479,599,2026-04-19,"Standard","Atlantic","Search",14.73,0
9480,607,2026-01-24,"Signature","Atlantic","Search",20.37,0
9481,1494,2026-04-22,"Standard","Ontario","Organic",16.28,0
9482,2566,2026-01-19,"Standard","Atlantic","Retail_partner",14.46,0
9483,1783,2026-01-02,"Standard","Atlantic","Social",14.48,1
9484,3350,2026-06-05,"Standard","Atlantic","Search",14.39,0
9485,919,2026-01-09,"Standard","Atlantic","Search",15.66,0
9486,1120,2026-06-03,"Standard","Ontario","Search",17.37,0
9487,2422,2026-05-21,"Standard","Atlantic","Organic",17.01,0
9488,2253,2026-02-18,"Standard","Atlantic","Organic",14.17,0
9489,2613,2026-05-21,"Discovery","Atlantic","Retail_partner",35.04,0
9490,391,2026-03-01,"Standard","Atlantic","Organic",11.66,0
9491,2936,2026-02-05,"Signature","Ontario","Social",23.1,0
9492,3799,2026-02-08,"Standard","Ontario","Organic",19.53,1
9493,2495,2026-02-02,"Standard","Atlantic","Organic",14.97,1
9494,1753,2026-03-27,"Standard","Atlantic","Organic",13.73,0
9495,2925,2026-03-16,"Standard","Atlantic","Organic",17.62,0
9496,1870,2026-03-18,"Signature","Ontario","Referral",22.09,0
9497,1940,2026-04-16,"Discovery","Atlantic","Search",36.29,0
9498,1951,2026-01-04,"Standard","Atlantic","Retail_partner",14.29,0
9499,1550,2026-05-10,"Standard","Atlantic","Social",12.65,0
9500,2437,2026-01-12,"Discovery","Atlantic","Organic",30.46,1
